A?O_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2021;9;411;425565989;18-sep-21;AT3;32562286;16250
2021;9;411;425875249;17-sep-21;CSW;32548904;16250
2021;9;411;426124407;17-sep-21;CSW;32548904;16610
2021;9;411;426156698;18-sep-21;PSE;32562371;16250
2021;9;411;426238271;18-sep-21;166;32562328;16250
2021;9;411;426434777;18-sep-21;RM6;32562361;18837
2021;9;411;426435454;18-sep-21;AT1;32562280;26512
2021;9;411;426444646;17-sep-21;166;32562327;20808
2021;9;411;426462820;17-sep-21;CSW;32548904;18410
2021;9;411;426503930;19-sep-21;PSE;32562378;18837
2021;9;411;426511245;17-sep-21;166;32562327;16611
2021;9;411;426524565;18-sep-21;AT3;32562286;16610
2021;9;411;426540185;17-sep-21;CSW;32548904;16610
2021;9;411;426593091;17-sep-21;CSW;32548904;16250
2021;9;411;426645857;17-sep-21;166;32562327;16250
2021;9;411;426658177;17-sep-21;CSW;32548904;16646
2021;9;411;426669823;17-sep-21;CSW;32548904;16250
2021;9;411;426724199;17-sep-21;166;32562327;17490
2021;9;411;426736522;17-sep-21;166;32562327;18432
2021;9;411;426742373;17-sep-21;166;32562327;16250
2021;9;411;426864542;17-sep-21;166;32562327;18400
2021;9;411;426874411;17-sep-21;166;32562327;18432
2021;9;411;426885077;18-sep-21;AT3;32562286;16685
2021;9;411;426891818;18-sep-21;166;32562328;17533
2021;9;411;426900747;18-sep-21;AT1;32562280;17997
2021;9;411;426922159;17-sep-21;R79;32562325;17998
2021;9;411;426934692;17-sep-21;166;32562327;18845
2021;9;411;426941110;17-sep-21;CSW;32548904;16693
2021;9;411;426943784;17-sep-21;CSW;32548904;17933
2021;9;411;426969214;17-sep-21;CSW;32548904;18845
2021;9;411;426970050;17-sep-21;166;32562327;16610
2021;9;411;427013843;17-sep-21;CSW;32548904;16672
2021;9;411;427027840;17-sep-21;CSW;32548904;17484
2021;9;411;427036932;17-sep-21;CSW;32548904;16250
2021;9;411;427048475;17-sep-21;CSW;32548904;16672
2021;9;411;427088061;18-sep-21;AT1;32562280;17517
2021;9;411;427089848;17-sep-21;CSW;32548904;16250
2021;9;411;427097153;18-sep-21;AT1;32562280;16250
2021;9;411;427101177;17-sep-21;CSW;32548904;17997
2021;9;411;427111046;18-sep-21;R5;32562292;16686
2021;9;411;427127607;18-sep-21;166;32562328;16673
2021;9;411;427130007;18-sep-21;AT3;32562286;16250
2021;9;411;427154083;18-sep-21;AT1;32562280;16659
2021;9;411;427159998;18-sep-21;166;32562328;16250
2021;9;411;427200157;17-sep-21;CSW;32548904;16646
2021;9;411;427208403;17-sep-21;CSW;32548904;16250
2021;9;411;427264719;17-sep-21;CSW;32548904;18432
2021;9;411;427308270;18-sep-21;AT3;32562286;16250
2021;9;411;427340500;17-sep-21;CSW;32548904;16646
2021;9;411;427346202;18-sep-21;AT3;32562286;16250
2021;9;411;427460115;17-sep-21;166;32562327;16250
2021;9;411;427967509;17-sep-21;166;32562327;18837
2021;9;411;428071572;17-sep-21;CSW;32548904;32650
2021;9;411;428101026;17-sep-21;CSW;32548904;16646
2021;9;411;428163024;17-sep-21;CSW;32548904;16610
2021;9;411;428470943;17-sep-21;CSW;32548904;18852
2021;9;411;428659762;17-sep-21;CSW;32548904;19391
2021;9;411;428708287;18-sep-21;AT3;32562286;26512
2021;9;411;428811444;18-sep-21;AT1;32562280;49807
2021;9;411;428812221;18-sep-21;AT1;32562280;49807
2021;9;411;429232246;17-sep-21;CSW;32548904;16610
2021;9;411;429335354;17-sep-21;CSW;32548904;19312
2021;9;411;429402153;18-sep-21;PSE;32562371;34265
2021;9;411;429409622;17-sep-21;CSW;32548904;18852
2021;9;411;429447654;18-sep-21;PSE;32562371;26512
2021;9;411;429594535;17-sep-21;CSW;32548904;16610
2021;9;411;429703221;18-sep-21;AT3;32562286;26512
2021;9;411;429777662;17-sep-21;166;32562327;52999
2021;9;411;429821272;17-sep-21;CSW;32548904;17969
2021;9;411;429850102;17-sep-21;CSW;32548904;16250
2021;9;411;429922816;17-sep-21;166;32562327;17511
2021;9;411;429930121;17-sep-21;166;32562327;18019
2021;9;411;429950979;17-sep-21;166;32562327;17706
2021;9;411;429972381;17-sep-21;CSW;32548904;16610
2021;9;411;429992129;17-sep-21;CSW;32548904;16657
2021;9;411;430005902;17-sep-21;CSW;32548904;17583
2021;9;411;430008343;17-sep-21;CSW;32548904;17324
2021;9;411;430029978;18-sep-21;166;32562328;16421
2021;9;411;430036406;17-sep-21;CSW;32548904;17583
2021;9;411;430057021;17-sep-21;CSW;32548904;16250
2021;9;411;430080279;17-sep-21;CSW;32548904;16695
2021;9;411;430101631;18-sep-21;AT1;32562280;16250
2021;9;411;430158675;17-sep-21;CSW;32548904;25894
2021;9;411;430189179;18-sep-21;166;32562328;17029
2021;9;411;430194133;17-sep-21;CSW;32548904;17942
2021;9;411;430202285;17-sep-21;166;32562327;17461
2021;9;411;430207190;19-sep-21;AT1;32562288;63179
2021;9;411;430217069;17-sep-21;CSW;32548904;16610
2021;9;411;430222023;17-sep-21;CSW;32548904;18495
2021;9;411;430224697;17-sep-21;CSW;32548904;16250
2021;9;411;430247786;17-sep-21;166;32562327;16611
2021;9;411;430264283;17-sep-21;CSW;32548904;17101
2021;9;411;430318603;17-sep-21;CSW;32548904;39229
2021;9;411;430319490;17-sep-21;CSW;32548904;16250
2021;9;411;430321003;17-sep-21;CSW;32548904;16392
2021;9;411;430322890;17-sep-21;CSW;32548904;63655
2021;9;411;431252609;18-sep-21;166;32562328;18410
2021;9;411;431270883;17-sep-21;CSW;32548904;18410
2021;9;411;431289895;18-sep-21;166;32562328;18410
2021;9;411;431432485;18-sep-21;AT3;32562286;18837
2021;9;411;431478763;18-sep-21;166;32562328;18935
2021;9;411;431589186;17-sep-21;CSW;32548904;16250
2021;9;411;431634573;19-sep-21;PSE;32562378;26533
2021;9;411;431875470;18-sep-21;PSE;32562371;38872
2021;9;411;431923208;18-sep-21;R5;32562292;10515
2021;9;411;432116223;17-sep-21;CSW;32548904;26512
2021;9;411;432228523;17-sep-21;CSW;32548904;16250
2021;9;411;432446331;17-sep-21;CSW;32548904;16610
2021;9;411;432580902;19-sep-21;166;32562330;63877
2021;9;411;432647642;17-sep-21;CSW;32548904;16610
2021;9;411;432820959;19-sep-21;AT1;32562288;26512
2021;9;411;432842361;18-sep-21;AT3;32562286;16610
2021;9;411;432845602;17-sep-21;CSW;32548904;18837
2021;9;411;432887862;17-sep-21;CSW;32548904;18837
2021;9;411;433047819;19-sep-21;AT3;32562289;18837
2021;9;411;433266404;18-sep-21;AT1;32562280;16610
2021;9;411;433364707;18-sep-21;RM6;32562361;18837
2021;9;411;433781262;17-sep-21;CSW;32548904;26512
2021;9;411;433797823;17-sep-21;CSW;32548904;26512
2021;9;411;434259835;17-sep-21;CSW;32548904;16610
2021;9;411;434410730;19-sep-21;AT1;32562288;18837
2021;9;411;434494140;17-sep-21;CSW;32548904;63877
2021;9;411;434581597;17-sep-21;166;32562327;18837
2021;9;411;434864581;17-sep-21;166;32562327;16156
2021;9;411;435727328;17-sep-21;CSW;32548904;16610
2021;9;411;435789326;18-sep-21;AT3;32562286;16610
2021;9;411;436178847;17-sep-21;CSW;32548904;16624
2021;9;411;436282891;17-sep-21;CSW;32548904;18837
2021;9;411;436332193;17-sep-21;CSW;32548904;18837
2021;9;411;436406361;18-sep-21;AT3;32562286;16250
2021;9;411;436407148;18-sep-21;AT3;32562286;16624
2021;9;411;436807206;17-sep-21;CSW;32548904;18837
2021;9;411;436809860;17-sep-21;CSW;32548904;16624
2021;9;411;437156394;18-sep-21;AT3;32562286;16250
2021;9;411;437259502;17-sep-21;166;32562327;18425
2021;9;411;437488066;18-sep-21;166;32562328;18852
2021;9;411;437797449;17-sep-21;CSW;32548904;78791
2021;9;411;437879022;18-sep-21;AT3;32562286;25894
2021;9;411;437903894;17-sep-21;166;32562327;18837
2021;9;411;437926983;18-sep-21;AT3;32562286;18837
2021;9;411;437938416;17-sep-21;CSW;32548904;16610
2021;9;411;438107565;18-sep-21;AT1;32562280;26512
2021;9;411;438433545;18-sep-21;AT1;32562280;16610
2021;9;411;438712201;17-sep-21;CSW;32548904;18837
2021;9;411;438792493;18-sep-21;BT1;32562299;16624
2021;9;411;438819547;18-sep-21;AT3;32562286;18852
2021;9;411;438948244;19-sep-21;166;32562330;16610
2021;9;411;439270015;17-sep-21;CSW;32548904;18837
2021;9;411;439328673;18-sep-21;AT1;32562280;18837
2021;9;411;439570306;17-sep-21;166;32562327;16156
2021;9;411;439626300;17-sep-21;CSW;32548904;18837
2021;9;411;439668550;19-sep-21;166;32562330;18410
2021;9;411;440104829;17-sep-21;CSW;32548904;16250
2021;9;411;440110570;17-sep-21;CSW;32548904;28131
2021;9;411;440112134;17-sep-21;CSW;32548904;16624
2021;9;411;440135223;17-sep-21;R79;32562325;18837
2021;9;411;440560193;17-sep-21;CSW;32548904;18837
2021;9;411;440568449;19-sep-21;AT1;32562288;16250
2021;9;411;440588297;17-sep-21;166;32562327;18837
2021;9;411;440590800;17-sep-21;CSW;32548904;3753
2021;9;411;440640102;17-sep-21;166;32562327;16610
2021;9;411;440981976;18-sep-21;R5;32562292;26512
2021;9;411;441069260;18-sep-21;166;32562328;18410
2021;9;411;441783865;18-sep-21;AT3;32562286;26533
2021;9;411;441901643;17-sep-21;CSW;32548904;16624
2021;9;411;441961087;17-sep-21;166;32562327;16624
2021;9;411;442000642;18-sep-21;AT1;32562280;16624
2021;9;411;442013962;17-sep-21;CSW;32548904;18837
2021;9;411;442097272;18-sep-21;166;32562328;33511
2021;9;411;442116070;17-sep-21;CSW;32548904;16250
2021;9;411;442121034;17-sep-21;166;32562327;33511
2021;9;411;442220014;18-sep-21;166;32562328;18852
2021;9;411;442263051;17-sep-21;166;32562327;63910
2021;9;411;442659922;18-sep-21;RM6;32562361;18852
2021;9;411;442785288;18-sep-21;RM6;32562361;26533
2021;9;411;442841321;18-sep-21;AT3;32562286;16610
2021;9;411;443106050;18-sep-21;AT1;32562280;16624
2021;9;411;443556673;19-sep-21;RM3;32562363;16624
2021;9;411;443653199;17-sep-21;CSW;32548904;25894
2021;9;411;443717498;18-sep-21;AT3;32562286;26533
2021;9;411;443719052;18-sep-21;AT3;32562286;26533
2021;9;411;443731544;18-sep-21;RM6;32562361;27404
2021;9;411;443812340;19-sep-21;166;32562330;16624
2021;9;411;443829798;17-sep-21;CSW;32548904;18852
2021;9;411;444043497;19-sep-21;PSE;32562378;26533
2021;9;411;444257018;17-sep-21;CSW;32548904;26533
2021;9;411;444450173;19-sep-21;RM3;32562363;16264
2021;9;411;444499802;18-sep-21;AT1;32562280;26533
2021;9;411;444565614;17-sep-21;CSW;32548904;26533
2021;9;411;445019311;18-sep-21;166;32562328;18852
2021;9;411;445254626;18-sep-21;166;32562328;16624
2021;9;411;445380982;18-sep-21;AT3;32562286;18852
2021;9;411;446255262;18-sep-21;RM3;32562360;25851
2021;9;411;446256049;18-sep-21;166;32562328;16624
2021;9;411;447895499;18-sep-21;166;32562328;63877
2021;9;411;452255393;18-sep-21;166;32562328;19312
2021;9;411;466755671;17-sep-21;CSW;32548904;16610
2021;9;411;467795116;19-sep-21;AT1;32562288;29879
2021;9;411;471403623;19-sep-21;166;32562330;27383
2021;9;411;471423471;18-sep-21;AT1;32562280;63877
2021;9;411;471424258;17-sep-21;50;32564665;63877
2021;9;411;473055202;17-sep-21;166;32562327;27479
2021;9;411;475555935;17-sep-21;CSW;32548904;18837
2021;9;411;477035080;17-sep-21;CSW;32548904;34266
2021;9;411;477615914;17-sep-21;166;32562327;63877
2021;9;411;479515965;18-sep-21;166;32562328;49807
2021;9;411;481543723;18-sep-21;BT1;32562299;27557
2021;9;411;482876031;18-sep-21;PSE;32562371;63877
2021;9;411;484675438;18-sep-21;AT1;32562280;17016
2021;9;411;484855214;18-sep-21;R5;32562292;20808
2021;9;411;491955161;17-sep-21;CSW;32548904;26518
2021;9;411;493076421;18-sep-21;AT3;32562286;18837
2021;9;411;493395883;17-sep-21;CSW;32548904;19312
2021;9;411;493835364;18-sep-21;AT3;32562286;21374
2021;9;411;495655396;17-sep-21;CSW;32548904;76427
2021;9;411;495796526;18-sep-21;AT3;32562286;19828
2021;9;411;506495133;18-sep-21;AT3;32562286;18837
2021;9;411;510575475;17-sep-21;CSW;32548904;38967
2021;9;411;512535697;17-sep-21;166;32562327;19298
2021;9;411;517495839;17-sep-21;166;32562327;16610
2021;9;411;521055408;17-sep-21;166;32562327;17469
2021;9;411;521655190;18-sep-21;AT3;32562286;16180
2021;9;411;524835633;17-sep-21;CSW;32548904;16610
2021;9;411;525155891;17-sep-21;CSW;32548904;19297
2021;9;411;537060643;17-sep-21;166;32562327;26512
2021;9;411;537064871;18-sep-21;166;32562328;26512
2021;9;411;537155446;17-sep-21;CSW;32548904;18837
2021;9;411;538915015;18-sep-21;AT1;32562280;16610
2021;9;411;544275131;19-sep-21;PSE;32562378;27558
2021;9;411;551575402;18-sep-21;R5;32562292;19312
2021;9;411;552395685;17-sep-21;CSW;32548904;19256
2021;9;411;552899728;18-sep-21;166;32562328;17501
2021;9;411;553725389;17-sep-21;CSW;32548904;17946
2021;9;411;554055406;18-sep-21;AT3;32562286;41028
2021;9;411;555795400;17-sep-21;CSW;32548904;16185
2021;9;411;556295434;18-sep-21;AT3;32562286;16610
2021;9;411;562055445;17-sep-21;CSW;32548904;16671
2021;9;411;562355836;17-sep-21;CSW;32548904;16250
2021;9;411;562975366;17-sep-21;166;32562327;17594
2021;9;411;565575875;19-sep-21;AT1;32562288;27844
2021;9;411;568876700;18-sep-21;BT1;32562299;50066
2021;9;411;572215220;17-sep-21;CSW;32548904;18837
2021;9;411;573935476;17-sep-21;R79;32562325;49807
2021;9;411;589435722;17-sep-21;166;32562327;49217
2021;9;411;592595397;17-sep-21;CSW;32548904;16250
2021;9;411;592615972;17-sep-21;CSW;32548904;17484
2021;9;411;592635710;17-sep-21;166;32562327;16659
2021;9;411;592655568;17-sep-21;166;32562327;16250
2021;9;411;593215773;17-sep-21;166;32562327;17537
2021;9;411;593395712;19-sep-21;AT3;32562289;16672
2021;9;411;593835203;18-sep-21;166;32562328;17081
2021;9;411;593855041;19-sep-21;AT3;32562289;16251
2021;9;411;593915212;17-sep-21;166;32562327;69953
2021;9;411;594155451;17-sep-21;166;32562327;16250
2021;9;411;594395671;17-sep-21;166;32562327;16673
2021;9;411;594595105;17-sep-21;CSW;32548904;109422
2021;9;411;594775981;19-sep-21;AT3;32562289;16647
2021;9;411;594975505;18-sep-21;AT3;32562286;17998
2021;9;411;596115673;17-sep-21;CSW;32548904;16250
2021;9;411;596435802;17-sep-21;CSW;32548904;16250
2021;9;411;596475408;18-sep-21;AT3;32562286;16251
2021;9;411;597195704;17-sep-21;166;32562327;17554
2021;9;411;597515680;17-sep-21;CSW;32548904;35220
2021;9;411;597835819;17-sep-21;166;32562327;16250
2021;9;411;597971144;17-sep-21;166;32562327;21315
2021;9;411;598245965;17-sep-21;CSW;32548904;18837
2021;9;411;599175774;17-sep-21;166;32562327;16250
2021;9;411;599215107;17-sep-21;CSW;32548904;63877
2021;9;411;599335702;17-sep-21;166;32562327;16250
2021;9;411;599355550;17-sep-21;166;32562327;18432
2021;9;411;600315609;18-sep-21;AT3;32562286;16251
2021;9;411;600435204;18-sep-21;166;32562328;44201
2021;9;411;600595305;17-sep-21;166;32562327;35178
2021;9;411;600615990;18-sep-21;AT3;32562286;16250
2021;9;411;600875958;17-sep-21;CSW;32548904;17500
2021;9;411;600995563;17-sep-21;166;32562327;16250
2021;9;411;601335306;17-sep-21;CSW;32548904;16675
2021;9;411;602355003;17-sep-21;166;32562327;29820
2021;9;411;603275933;19-sep-21;166;32562330;17961
2021;9;411;607195530;18-sep-21;AT3;32562286;28600
2021;9;411;610975562;18-sep-21;AT1;32562280;36033
2021;9;411;612575112;18-sep-21;AT3;32562286;26512
2021;9;411;617715887;18-sep-21;AT3;32562286;20869
2021;9;411;628915107;18-sep-21;AT1;32562280;17028
2021;9;411;629295709;17-sep-21;CSW;32548904;16659
2021;9;411;629995248;17-sep-21;CSW;32548904;16250
2021;9;411;633135911;17-sep-21;CSW;32548904;26533
2021;9;411;633896681;19-sep-21;RM3;32562363;25894
2021;9;411;634715704;18-sep-21;166;32562328;16250
2021;9;411;634735552;17-sep-21;CSW;32548904;17074
2021;9;411;635195163;19-sep-21;PSE;32562378;18837
2021;9;411;637836863;17-sep-21;CSW;32548904;18845
2021;9;411;644026768;19-sep-21;R5;32562293;19314
2021;9;411;645035709;17-sep-21;CSW;32548904;18362
2021;9;411;645155314;17-sep-21;CSW;32548904;39229
2021;9;411;645955620;18-sep-21;PSE;32562371;38480
2021;9;411;646055406;18-sep-21;RM5;32562362;19297
2021;9;411;646415078;18-sep-21;AT1;32562280;17064
2021;9;411;648635158;19-sep-21;AT3;32562289;18837
2021;9;411;652835005;19-sep-21;PSE;32562378;28820
2021;9;411;655315009;17-sep-21;R79;32562325;49807
2021;9;411;659215858;18-sep-21;RM6;32562361;27383
2021;9;411;661055425;18-sep-21;R5;32562292;18837
2021;9;411;661878920;17-sep-21;166;32562327;17555
2021;9;411;664437166;17-sep-21;166;32562327;26512
2021;9;411;664956042;17-sep-21;CSW;32548904;19143
2021;9;411;664975003;17-sep-21;CSW;32548904;63877
2021;9;411;665195404;18-sep-21;AT1;32562280;17016
2021;9;411;667195202;17-sep-21;166;32562327;32358
2021;9;411;668834599;18-sep-21;BT1;32562299;63877
2021;9;411;668975629;18-sep-21;AT3;32562286;18837
2021;9;411;669855973;18-sep-21;166;32562328;63877
2021;9;411;669856750;17-sep-21;CSW;32548904;19314
2021;9;411;670395300;17-sep-21;166;32562327;41028
2021;9;411;671015686;17-sep-21;166;32562327;26512
2021;9;411;672056908;17-sep-21;CSW;32548904;17547
2021;9;411;674687902;17-sep-21;CSW;32548904;26512
2021;9;411;676177916;17-sep-21;CSW;32548904;18483
2021;9;411;677123282;18-sep-21;BT1;32562299;26512
2021;9;411;678395532;17-sep-21;166;32562327;25879
2021;9;411;678396319;17-sep-21;166;32562327;25879
2021;9;411;678397106;17-sep-21;166;32562327;21890
2021;9;411;678398983;17-sep-21;166;32562327;25880
2021;9;411;678399760;17-sep-21;166;32562327;25879
2021;9;411;678400333;17-sep-21;166;32562327;31337
2021;9;411;678401110;18-sep-21;AT1;32562280;31337
2021;9;411;678404561;17-sep-21;166;32562327;25880
2021;9;411;678406025;17-sep-21;166;32562327;25879
2021;9;411;678407802;17-sep-21;166;32562327;25879
2021;9;411;678408699;17-sep-21;166;32562327;25879
2021;9;411;678409476;17-sep-21;166;32562327;31337
2021;9;411;680660806;18-sep-21;RM3;32562360;52927
2021;9;411;681035271;17-sep-21;50;32564667;63877
2021;9;411;684778414;18-sep-21;AT1;32562280;16610
2021;9;411;685575308;17-sep-21;166;32562327;18326
2021;9;411;687336873;18-sep-21;PSE;32562371;105573
2021;9;411;692115996;18-sep-21;AT3;32562286;26533
2021;9;411;696981003;18-sep-21;AT1;32562280;25894
2021;9;411;699375237;17-sep-21;CSW;32548904;27157
2021;9;411;712695666;17-sep-21;CSW;32548904;29917
2021;9;411;716095500;18-sep-21;PSE;32562371;26512
2021;9;411;723395071;17-sep-21;CSW;32548904;33512
2021;9;411;723456029;18-sep-21;RM3;32562360;26533
2021;9;411;723478431;19-sep-21;RM3;32562363;26512
2021;9;411;723481831;18-sep-21;RM6;32562361;27497
2021;9;411;723490923;18-sep-21;AT3;32562286;26533
2021;9;411;723491700;18-sep-21;RM6;32562361;26512
2021;9;411;725895704;17-sep-21;CSW;32548904;16610
2021;9;411;731735724;18-sep-21;AT1;32562280;16646
2021;9;411;737155214;19-sep-21;RM1;32562365;17048
2021;9;411;741918708;17-sep-21;CSW;32548904;18837
2021;9;411;744555452;17-sep-21;166;32562327;25879
2021;9;411;744575200;17-sep-21;166;32562327;25879
2021;9;411;744615623;17-sep-21;166;32562327;25879
2021;9;411;745535563;17-sep-21;166;32562327;25879
2021;9;411;745555301;17-sep-21;166;32562327;25880
2021;9;411;748375392;17-sep-21;CSW;32548904;16624
2021;9;411;748995812;18-sep-21;AT1;32562280;16610
2021;9;411;750095254;17-sep-21;166;32562327;25879
2021;9;411;754075022;19-sep-21;AT1;32562288;1821
2021;9;411;770275624;17-sep-21;CSW;32548904;16610
2021;9;411;776195039;17-sep-21;CSW;32548904;44903
2021;9;411;777055535;17-sep-21;CSW;32548904;16624
2021;9;411;778136290;17-sep-21;CSW;32548904;18837
2021;9;411;778695762;18-sep-21;AT1;32562280;16250
2021;9;411;781155715;17-sep-21;CSW;32548904;18837
2021;9;411;784435025;17-sep-21;CSW;32548904;19788
2021;9;411;792015068;17-sep-21;166;32562327;16610
2021;9;411;792755103;18-sep-21;AT1;32562280;17461
2021;9;411;797455387;18-sep-21;AT1;32562280;16610
2021;9;411;797495973;18-sep-21;AT1;32562280;16610
2021;9;411;800215600;17-sep-21;CSW;32548904;18837
2021;9;411;805015551;18-sep-21;AT3;32562286;19327
2021;9;411;805635081;17-sep-21;CSW;32548904;51675
2021;9;411;808235690;17-sep-21;CSW;32548904;18837
2021;9;411;808715767;17-sep-21;166;32562327;63877
2021;9;411;811415930;18-sep-21;AT3;32562286;60048
2021;9;411;814475031;18-sep-21;BT1;32562299;63877
2021;9;411;820115437;17-sep-21;CSW;32548904;18837
2021;9;411;824675302;18-sep-21;AT1;32562280;28464
2021;9;411;824815502;17-sep-21;CSW;32548904;123996
2021;9;411;825095327;18-sep-21;AT3;32562286;19297
2021;9;411;825275103;17-sep-21;50;32564663;133328
2021;9;411;828895300;18-sep-21;166;32562328;18837
2021;9;411;829555272;18-sep-21;BT1;32562299;37634
2021;9;411;831555887;17-sep-21;CSW;32548904;19328
2021;9;411;833495514;17-sep-21;166;32562327;18837
2021;9;411;835315383;17-sep-21;CSW;32548904;16610
2021;9;411;837355787;19-sep-21;RM6;32562364;17064
2021;9;411;838676552;17-sep-21;166;32562327;25879
2021;9;411;844416815;17-sep-21;166;32562327;25879
2021;9;411;845695603;18-sep-21;RM6;32562361;26533
2021;9;411;848955165;17-sep-21;166;32562327;59445
2021;9;411;851095042;18-sep-21;AT1;32562280;19848
2021;9;411;852815025;17-sep-21;166;32562327;20363
2021;9;411;854135132;18-sep-21;AT1;32562280;19352
2021;9;411;855935307;18-sep-21;PSE;32562371;18410
2021;9;411;865315614;17-sep-21;CSW;32548904;40058
2021;9;411;866275140;18-sep-21;AT3;32562286;18837
2021;9;411;869495289;17-sep-21;166;32562327;25880
2021;9;411;869497843;17-sep-21;166;32562327;25879
2021;9;411;869498620;17-sep-21;166;32562327;25879
2021;9;411;870155958;17-sep-21;CSW;32548904;18846
2021;9;411;876015929;17-sep-21;CSW;32548904;26512
2021;9;411;876375754;18-sep-21;AT3;32562286;17030
2021;9;411;876955698;18-sep-21;BT1;32562299;18837
2021;9;411;879395269;18-sep-21;PSE;32562371;26512
2021;9;411;880855244;19-sep-21;AT1;32562288;26972
2021;9;411;884099378;17-sep-21;CSW;32548904;56828
2021;9;411;885015817;17-sep-21;CSW;32548904;26512
2021;9;411;890075523;18-sep-21;166;32562328;18410
2021;9;411;892115764;19-sep-21;AT3;32562289;16250
2021;9;411;892216308;19-sep-21;AT1;32562288;18837
2021;9;411;897595579;18-sep-21;AT3;32562286;27373
2021;9;411;898016108;17-sep-21;CSW;32548904;19269
2021;9;411;898175522;18-sep-21;AT1;32562280;63877
2021;9;411;899115047;17-sep-21;166;32562327;20294
2021;9;411;903135297;17-sep-21;CSW;32548904;31021
2021;9;411;906835403;18-sep-21;AT3;32562286;18837
2021;9;411;907415456;17-sep-21;CSW;32548904;26512
2021;9;411;917555556;18-sep-21;AT1;32562280;26512
2021;9;411;917735332;17-sep-21;CSW;32548904;19817
2021;9;411;923295082;17-sep-21;CSW;32548904;26512
2021;9;411;924135730;18-sep-21;AT3;32562286;26533
2021;9;411;925136476;17-sep-21;166;32562327;25879
2021;9;411;925138030;18-sep-21;AT1;32562280;31337
2021;9;411;929395273;19-sep-21;AT1;32562288;17029
2021;9;411;930555867;18-sep-21;AT3;32562286;26512
2021;9;411;935235203;17-sep-21;CSW;32548904;26512
2021;9;411;935695795;17-sep-21;166;32562327;18852
2021;9;411;940835257;17-sep-21;CSW;32548904;16610
2021;9;411;941295868;17-sep-21;CSW;32548904;17042
2021;9;411;943355847;18-sep-21;166;32562328;18916
2021;9;411;944975226;18-sep-21;RM3;32562360;63877
2021;9;411;949095476;17-sep-21;CSW;32548904;16610
2021;9;411;951658418;18-sep-21;AT1;32562280;26512
2021;9;411;962292960;17-sep-21;166;32562327;23440
2021;9;411;962293747;17-sep-21;166;32562327;25879
2021;9;411;962294524;17-sep-21;166;32562327;25879
2021;9;411;962295201;17-sep-21;166;32562327;25879
2021;9;411;962299439;17-sep-21;166;32562327;25879
2021;9;411;962303453;17-sep-21;166;32562327;25879
2021;9;411;963015354;17-sep-21;166;32562327;26512
2021;9;411;966735308;19-sep-21;AT1;32562288;16611
2021;9;411;984615589;18-sep-21;BT1;32562299;27557
2021;9;411;985758232;17-sep-21;166;32562327;25879
2021;9;411;986295411;18-sep-21;AT1;32562280;17016
2021;9;411;990157045;18-sep-21;RM6;32562361;27497
2021;9;411;998695124;18-sep-21;AT1;32562280;26512
;;;;;;; $ 57.572.203 
